USER	ITEM	SCORE
2355	19391	8
2355	2816	8
2355	2685	7
2355	13107	7
2355	15012	7
2355	41882	6
2355	41259	6
2355	3772	6
2355	325	6
2355	19721	5
2355	29490	5
2355	27418	5
2355	14264	5
2355	22329	5
2356	41752	10
2356	7876	9
2356	758	6
2356	1366	6
2356	39996	6
2356	2137	6
2356	3302	5
2356	28020	4
2356	38390	4
2356	14683	4
2356	13435	4
2356	40550	4
2356	2486	4
2356	29858	3
2356	6478	3
2356	32367	3
2356	32857	3
2356	2325	3
2356	7967	3
2356	3739	3
2357	32296	5
2357	34674	5
2357	39250	4
2357	19071	4
2357	40084	4
2357	17716	4
2357	2629	3
2357	42883	3
2357	11858	3
2357	30248	2
2357	25461	2
2357	30943	2
2357	14933	2
2357	12015	2
2357	14610	2
2357	21832	2
2357	32507	1
2357	36264	1
2357	25610	1
2357	6889	1
2358	4880	9
2358	2233	8
2358	11418	8
2358	25551	8
2358	13364	8
2358	42224	7
2358	22147	7
2358	23698	7
2358	7260	7
2358	9660	7
2358	2361	6
2358	29588	5
2358	39535	5
2358	19169	5
2358	7876	5
2358	2137	5
2358	41752	5
2358	16729	4
2358	21529	4
2358	33857	4
2359	11879	4
2359	35895	4
2359	41116	4
2359	8073	2
2359	37336	2
2359	6662	2
2359	38191	2
2359	17314	2
2359	42941	2
2359	34835	2
2359	39808	2
2359	39031	2
2359	2365	2
2359	19513	2
2359	29364	2
2359	18765	2
2359	12093	2
2359	21276	2
2359	15249	2
2359	20559	2
2360	35591	7
2360	157	6
2360	1936	5
2360	7598	4
2360	11486	3
2360	37191	3
2360	23284	3
2360	36483	3
2360	35542	3
2360	27649	2
2360	43244	2
2360	43437	2
2360	8478	2
2360	23455	2
2360	11586	2
2360	14780	2
2360	36266	2
2360	40486	2
2360	14501	2
2360	36776	2
2361	38530	8
2361	27703	6
2361	40413	6
2361	185	5
2361	35183	5
2361	5488	5
2361	41590	5
2361	20627	5
2361	6780	5
2361	2066	4
2361	6545	4
2361	8422	4
2361	38451	4
2361	37469	3
2361	578	3
2361	24572	3
2361	16226	3
2361	12434	3
2361	40647	3
2361	40470	3
2362	34739	6
2362	27744	5
2362	1577	4
2362	11606	3
2362	10169	3
2362	23243	3
2362	13170	3
2362	14659	3
2362	36984	3
2362	37034	3
2362	14197	3
2362	42346	3
2362	17324	3
2362	33499	2
2362	40215	2
2362	18623	2
2362	41686	2
2362	36791	2
2362	34835	2
2362	5865	2
2363	15951	4
2363	12851	3
2363	1173	2
2363	31473	2
2363	11842	2
2363	13279	2
2363	5474	2
2363	19498	2
2363	36092	2
2363	3901	2
2363	40543	2
2363	34571	2
2363	22184	1
2363	1541	1
2363	15317	1
2363	7260	1
2363	36899	1
2363	32954	1
2363	28509	1
2363	40474	1
2364	15486	2
2364	24882	1
2364	26914	1
2364	29398	1
2364	40045	1
2365	17969	38
2365	25812	38
2365	7137	33
2365	18580	31
2365	29962	23
2365	29901	23
2365	9162	20
2365	16271	20
2365	15286	18
2365	24464	17
2365	34461	16
2365	7492	16
2365	5236	15
2365	40205	13
2365	39813	13
2365	15783	13
2365	22008	13
2365	7620	12
2365	29155	11
2365	37645	11
2366	35542	10
2366	14532	7
2366	14134	5
2366	22285	4
2366	25110	4
2366	16630	3
2366	5348	3
2366	35778	3
2366	14595	3
2366	24608	3
2366	23905	2
2366	38895	2
2366	36483	2
2366	21642	2
2366	41861	2
2366	21371	2
2366	25429	2
2366	18706	2
2366	28321	2
2366	4115	2
2367	30107	9
2367	33427	9
2367	11662	8
2367	6376	7
2367	31030	7
2367	10556	6
2367	31192	5
2367	34820	4
2367	24488	4
2367	36852	4
2367	15869	4
2367	17688	4
2367	31321	4
2367	22484	4
2367	143	4
2367	27200	4
2367	35913	4
2367	22274	3
2367	2609	3
2367	37869	3
2368	38754	8
2368	17120	6
2368	31955	5
2368	8428	4
2368	33356	4
2368	9749	4
2368	32579	3
2368	28812	3
2368	37503	3
2368	5126	3
2368	42621	3
2368	23031	3
2368	11575	2
2368	38595	2
2368	3207	2
2368	28028	2
2368	41079	2
2368	11387	2
2368	13922	2
2368	16207	2
2369	24333	8
2369	26461	5
2369	5057	5
2369	17440	5
2369	29591	4
2369	38113	4
2369	7087	4
2369	10113	4
2369	9278	4
2369	32671	4
2369	33937	3
2369	19990	3
2369	16662	3
2369	21160	3
2369	2872	3
2369	36564	3
2369	31870	3
2369	32590	3
2369	9245	3
2369	20334	2
2370	20394	1
2370	5076	1
2370	6162	1
2371	17202	5
2371	2468	5
2371	30598	4
2371	11146	4
2371	34162	3
2371	15892	3
2371	11518	3
2371	36188	3
2371	43104	3
2371	5922	2
2371	28449	2
2371	23621	2
2371	6037	2
2371	19012	2
2371	30380	2
2371	23603	2
2371	14320	2
2371	7914	2
2371	14807	2
2371	13371	2
2372	2159	11
2372	3267	4
2372	12189	4
2372	14830	4
2372	41909	4
2372	21331	3
2372	13245	3
2372	5723	2
2372	11806	2
2372	42853	2
2372	28177	2
2372	23259	2
2372	8703	2
2372	15093	2
2372	8986	2
2372	199	1
2372	27326	1
2372	18514	1
2372	17556	1
2372	27735	1
2373	3296	9
2373	11078	7
2373	10036	3
2373	7490	3
2373	35208	3
2373	16554	2
2373	16870	2
2373	9474	2
2373	13925	2
2373	10924	2
2373	22054	2
2373	15486	1
2373	3730	1
2373	9714	1
2373	20774	1
2373	10972	1
2373	15275	1
2373	5056	1
2373	18051	1
2373	5820	1
2374	33567	44
2374	12559	23
2374	32519	22
2374	31245	18
2374	309	15
2374	20423	13
2374	20743	12
2374	27080	11
2374	7266	10
2374	27906	10
2374	642	9
2374	17249	9
2374	19101	9
2374	9867	9
2374	1055	8
2374	36771	8
2374	15783	8
2374	32042	7
2374	7022	6
2374	17180	6
2375	33567	54
2375	20743	28
2375	32519	25
2375	17180	20
2375	15783	17
2375	9894	15
2375	14346	15
2375	28401	12
2375	6858	12
2375	27080	11
2375	36771	10
2375	21074	10
2375	2955	9
2375	5158	9
2375	41601	9
2375	309	9
2375	20423	8
2375	30399	7
2375	25881	7
2375	16149	7
2376	32976	10
2376	28508	7
2376	18491	7
2376	41282	7
2376	29361	6
2376	11581	6
2376	36916	5
2376	14354	5
2376	11879	3
2376	22487	3
2376	34835	3
2376	28866	3
2376	13606	3
2376	10515	3
2376	7043	3
2376	16109	3
2376	25624	3
2376	9198	3
2376	37004	3
2376	12532	2
2377	13468	6
2377	21674	6
2377	24091	6
2377	35526	6
2377	17129	6
2377	35000	6
2377	39731	6
2377	11525	5
2377	40354	5
2377	43549	5
2377	30250	4
2377	135	4
2377	5355	4
2377	39558	4
2377	34044	4
2377	40344	4
2377	8742	4
2377	28177	4
2377	1194	3
2377	38016	3
2378	6595	1
2378	39012	1
2378	7124	1
2378	28580	1
2378	17879	1
2378	27775	1
2378	41675	1
2378	14918	1
2378	43873	1
2378	5522	1
2379	5092	1
2379	7845	1
2379	32279	1
2379	23694	1
2379	8705	1
2379	29601	1
2379	36736	1
2379	33080	1
2379	19386	1
2379	33557	1
2379	35584	1
2379	10054	1
2379	7185	1
2379	12943	1
2379	35321	1
2379	26439	1
2379	39112	1
2379	34544	1
2379	14965	1
2379	5177	1
2380	27798	2
2380	3292	2
2380	6517	2
2380	41401	2
2380	14792	2
2380	21886	2
2380	36167	1
2380	42092	1
2380	27567	1
2380	27588	1
2380	32537	1
2380	42117	1
2380	7291	1
2380	15807	1
2380	31552	1
2380	7591	1
2380	265	1
2380	28029	1
2380	1154	1
2380	28347	1
2381	41401	2
2381	14792	2
2381	21886	2
2381	33347	2
2381	38973	2
2381	43551	1
2381	37986	1
2381	36063	1
2381	7152	1
2381	19168	1
2381	31742	1
2381	22981	1
2381	4780	1
2381	5596	1
2381	18219	1
2381	11924	1
2381	20171	1
2381	26583	1
2382	25376	6
2382	26486	5
2382	33567	4
2382	16143	4
2382	19949	4
2382	7022	3
2382	5895	3
2382	6704	3
2382	6930	3
2382	31245	3
2382	34436	3
2382	11580	2
2382	6467	2
2382	12973	2
2382	27365	2
2382	34199	2
2382	32519	2
2382	24366	2
2382	10655	2
2382	12875	2
2383	9427	3
2383	4979	2
2383	21486	2
2383	29217	2
2383	8148	2
2383	4344	2
2383	7374	2
2383	41285	2
2383	6376	1
2383	35830	1
2383	41143	1
2383	10084	1
2383	30508	1
2383	6858	1
2383	15473	1
2383	27583	1
2383	30306	1
2383	40779	1
2383	4294	1
2383	41401	1
2384	975	1
2384	10907	1
2384	4482	1
2384	6979	1
2384	4976	1
2384	32541	1
2384	43379	1
2384	12399	1
4308	33377	3
4308	6352	2
4308	40587	2
4308	13909	2
4308	31103	2
4308	18710	2
4308	37013	2
4308	32664	2
4308	19190	2
4308	21820	1
4308	5567	1
4308	9904	1
4308	28335	1
4308	21912	1
4308	41517	1
4308	44071	1
4308	36495	1
4308	18972	1
4308	10114	1
4308	32218	1
2386	4620	2
2386	39576	1
2386	43476	1
2386	14999	1
2386	7657	1
2386	17503	1
2386	9663	1
2386	9996	1
2386	41056	1
2386	182	1
2386	38379	1
2386	42127	1
2386	19273	1
2386	11309	1
2386	7683	1
2386	15555	1
2386	41401	1
2386	6990	1
2386	27226	1
2386	9492	1
2387	8148	3
2387	11322	3
2387	43832	2
2387	9996	2
2387	20394	2
2387	31969	2
2387	19144	2
2387	37459	2
2387	17924	2
2387	38822	2
2387	7667	2
2387	38155	2
2387	41143	1
2387	2397	1
2387	38187	1
2387	39576	1
2387	43476	1
2387	14999	1
2387	7657	1
2387	17503	1
2388	41199	1
2388	38741	1
2388	23597	1
2388	31471	1
2388	5951	1
2388	18212	1
2388	38913	1
2389	29261	1
2389	29979	1
2389	20548	1
2390	19271	1
2390	536	1
2390	30532	1
2390	15873	1
2390	6185	1
2390	32218	1
2390	26108	1
2390	1529	1
2391	3487	13
2391	2325	11
2391	18593	7
2391	4010	5
2391	7967	4
2391	13605	4
2391	30348	4
2391	27647	3
2391	23005	3
2391	29807	3
2391	43184	3
2391	30205	3
2391	20037	2
2391	39106	2
2391	26531	2
2391	17289	2
2391	37103	2
2391	7694	2
2391	31551	2
2391	23919	2
2392	35084	1
2392	1068	1
2392	35592	1
2393	39888	3
2393	37627	2
2393	20394	2
2393	21446	2
2393	8735	2
2393	18710	2
2393	1408	1
2393	17465	1
2393	25012	1
2393	35965	1
2393	6058	1
2393	23522	1
2393	38395	1
2393	12605	1
2393	35110	1
2393	11350	1
2393	30597	1
2393	31885	1
2393	18382	1
2393	37389	1
4414	32218	1
4414	11394	1
4414	10273	1
4414	17345	1
4414	8755	1
4414	36574	1
4414	30824	1
4414	35108	1
4414	32943	1
4414	33137	1
4414	37478	1
4414	23627	1
4414	33235	1
4414	8647	1
4414	35755	1
4414	37389	1
4414	39696	1
4414	40886	1
4414	40529	1
4414	20575	1
2395	5045	4
2395	28486	2
2395	41528	1
2395	44172	1
2395	24102	1
2395	4894	1
2395	22107	1
2395	2662	1
2395	16706	1
2395	41044	1
2395	10181	1
2395	41074	1
2395	35913	1
2395	18970	1
2395	20745	1
2395	41731	1
2395	20111	1
2395	10516	1
2395	31885	1
2395	34041	1
4820	27028	10
4820	9678	4
4820	7609	3
4820	32153	3
4820	14758	3
4820	32483	2
4820	32096	2
4820	1218	2
4820	4190	2
4820	33645	2
4820	38305	2
4820	3329	2
4820	32536	2
4820	37890	2
4820	40159	2
4820	22469	2
4820	6574	2
4820	1016	2
4820	13913	2
4820	27754	1
2396	7688	3
2396	16714	2
2396	16511	2
2396	44222	2
2396	38734	2
2396	7389	2
2396	25040	2
2396	31245	2
2396	7087	1
2396	17750	1
2396	16032	1
2396	23834	1
2396	34633	1
2396	41185	1
2396	1977	1
2396	24522	1
2396	810	1
2396	20988	1
2396	185	1
2396	30287	1
2397	30494	7
2397	40753	4
2397	36146	3
2397	9225	2
2397	17776	2
2397	33675	2
2397	36188	2
2397	823	2
2397	5203	2
2397	31495	2
2397	31907	2
2397	9985	2
2397	7602	2
2397	27729	2
2397	37861	2
2397	43383	2
2397	22580	2
2397	37054	2
2397	5927	2
2397	9723	2
2398	15219	3
2398	24143	2
2398	26057	2
2398	25831	2
2398	717	2
2398	33284	1
2398	17063	1
2398	27022	1
2398	30541	1
2398	39634	1
2398	21434	1
2398	35961	1
2398	12971	1
2398	1547	1
2398	36946	1
2398	23204	1
2398	34232	1
2398	18113	1
2398	35654	1
2398	4383	1
2399	2435	2
2399	22580	2
2399	34501	2
2399	32830	2
2399	31643	2
2399	41730	2
2399	19151	2
2399	4608	2
2399	36466	2
2399	17195	2
2399	29855	2
2399	9204	2
2399	36596	2
2399	5443	2
2399	9723	2
2399	36977	1
2399	6567	1
2399	3396	1
2399	37877	1
2399	31596	1
2400	2435	11
2400	14986	11
2400	36599	10
2400	31612	6
2400	31835	5
2400	30071	5
2400	41825	5
2400	10485	5
2400	9985	5
2400	35542	5
2400	1991	4
2400	33349	4
2400	5857	4
2400	466	4
2400	27272	4
2400	13755	4
2400	29082	4
2400	44154	3
2400	23079	3
2400	22235	3
2401	27042	4
2401	44100	3
2401	7423	3
2401	4496	3
2401	30945	3
2401	29792	3
2401	6310	2
2401	26493	2
2401	26096	2
2401	29689	2
2401	36595	2
2401	18552	2
2401	37710	2
2401	28673	2
2401	25025	2
2401	24176	2
2401	30008	2
2401	15664	2
2401	2012	2
2401	38544	2
2402	29406	57
2402	34775	27
2402	15614	27
2402	43956	23
2402	26244	16
2402	34064	16
2402	42163	13
2402	1125	12
2402	28060	11
2402	16301	8
2402	6867	8
2402	28392	8
2402	20283	7
2402	3856	7
2402	39910	6
2402	4833	6
2402	3333	6
2402	38546	6
2402	8073	5
2402	44154	5
2403	1991	4
2403	2435	4
2403	14986	4
2403	31835	3
2403	30071	3
2403	43244	3
2403	1735	3
2403	13755	3
2403	10485	3
2403	35542	3
2403	34501	3
2403	35301	3
2403	31612	3
2403	23079	2
2403	30299	2
2403	22235	2
2403	20510	2
2403	33349	2
2403	41825	2
2403	766	2
2404	35493	1
2404	32334	1
2404	3583	1
2404	44197	1
2404	39869	1
2404	10471	1
2404	11267	1
2404	30665	1
2404	2103	1
2404	15972	1
2404	4912	1
2404	4197	1
2404	18765	1
2404	39056	1
2404	39420	1
2404	33663	1
2404	36960	1
2404	21276	1
2404	8814	1
2404	40455	1
2405	36201	3
2405	11198	3
2405	4231	2
2405	41987	2
2405	18599	2
2405	24764	2
2405	33918	2
2405	3285	2
2405	18407	2
2405	40719	2
2405	36772	2
2405	34727	2
2405	38060	2
2405	34234	1
2405	14723	1
2405	19529	1
2405	8976	1
2405	33989	1
2405	37545	1
2405	157	1
2406	1368	10
2406	44154	10
2406	852	8
2406	35542	7
2406	10019	6
2406	12456	6
2406	44092	5
2406	11593	5
2406	36071	4
2406	38528	4
2406	8697	4
2406	13869	4
2406	43149	4
2406	25465	4
2406	15053	3
2406	20309	3
2406	4772	3
2406	34477	3
2406	31256	3
2406	20176	3
2407	16129	1
2407	39295	1
2407	10197	1
2407	20718	1
2407	37593	1
2407	26149	1
2407	18144	1
2407	14676	1
2407	39889	1
2407	12036	1
2407	35672	1
2407	2518	1
2407	32453	1
2407	24885	1
2407	16822	1
2407	30346	1
2407	4899	1
2407	44127	1
2407	28119	1
2408	3559	16
2408	14030	15
2408	27364	12
2408	8073	10
2408	3760	10
2408	37652	9
2408	32425	9
2408	9198	8
2408	32475	8
2408	43174	8
2408	19883	7
2408	42594	7
2408	5028	6
2408	26722	6
2408	40781	5
2408	9635	5
2408	34835	5
2408	19014	5
2408	30646	5
2408	24221	4
2409	35486	11
2409	17129	9
2409	20727	8
2409	39490	6
2409	10498	6
2409	35889	6
2409	5724	6
2409	8405	6
2409	31044	4
2409	39996	4
2409	28820	4
2409	15834	4
2409	17907	4
2409	32387	4
2409	30546	4
2409	7493	4
2409	13323	4
2409	20937	3
2409	15045	3
2409	909	3
2410	7896	9
2410	14948	7
2410	4389	7
2410	25410	6
2410	31632	6
2410	23781	5
2410	2191	5
2410	39051	4
2410	6821	4
2410	29699	4
2410	23512	4
2410	7967	3
2410	18995	3
2410	41811	3
2410	37160	3
2410	9340	3
2410	39965	3
2410	26865	3
2410	7089	3
2410	31014	3
2411	37180	4
2411	19160	4
2411	35343	4
2411	32621	3
2411	23112	3
2411	5940	3
2411	20480	3
2411	30069	3
2411	5722	3
2411	28337	3
2411	36920	3
2411	10135	2
2411	5259	2
2411	18390	2
2411	34669	2
2411	25229	2
2411	11418	2
2411	17127	2
2411	3202	2
2411	31570	2
2412	21881	6
2412	16605	4
2412	968	4
2412	31553	4
2412	39737	3
2412	28330	3
2412	44255	3
2412	16588	3
2412	24721	2
2412	1868	2
2412	36092	2
2412	23258	2
2412	40011	2
2412	41009	2
2412	36896	2
2412	13035	2
2412	11787	2
2412	1298	2
2412	21807	2
2412	43484	2
2413	33066	3
2413	32081	1
2413	43313	1
2413	28432	1
2413	36112	1
2413	10850	1
2413	42935	1
2413	3881	1
2413	6766	1
2413	28025	1
2413	25685	1
2413	21511	1
2413	8386	1
2413	37196	1
2413	6943	1
2413	28031	1
2413	16941	1
2413	40548	1
2413	21710	1
2413	35011	1
2414	10194	2
2414	24944	2
2414	35435	2
2414	9723	2
2414	33003	2
2414	1298	1
2414	3955	1
2414	9293	1
2414	19072	1
2414	31378	1
2414	11494	1
2414	19140	1
2414	14206	1
2414	36798	1
2414	12894	1
2414	34918	1
2414	31305	1
2414	14225	1
2414	43806	1
2414	43331	1
2415	26461	5
2415	38540	4
2415	31914	3
2415	13736	2
2415	2446	2
2415	35785	2
2415	17372	2
2415	41553	2
2415	28737	2
2415	7570	2
2415	8205	2
2415	8363	2
2415	8113	2
2415	20175	2
2415	20743	1
2415	25764	1
2415	19182	1
2415	38146	1
2415	19533	1
2415	28904	1
2416	8669	5
2416	44008	4
2416	7250	4
2416	17378	3
2416	32970	3
2416	32227	2
2416	5562	2
2416	3832	2
2416	152	2
2416	29636	2
2416	24074	2
2416	42570	2
2416	38681	2
2416	37475	2
2416	28981	2
2416	16579	2
2416	8341	2
2416	5952	2
2416	44074	2
2416	34009	2
2417	37294	5
2417	42403	5
2417	19078	4
2417	14026	4
2417	2674	4
2417	1909	3
2417	16232	3
2417	12160	3
2417	2191	3
2417	37147	3
2417	2187	3
2417	21254	3
2417	35226	3
2417	13674	3
2417	4921	3
2417	29255	3
2417	4009	3
2417	2126	3
2417	39165	2
2417	30792	2
2418	16749	4
2418	18168	4
2418	16429	4
2418	35612	4
2418	992	3
2418	26543	3
2418	22251	3
2418	30284	3
2418	27219	3
2418	19928	3
2418	41092	2
2418	18887	2
2418	29666	2
2418	36469	2
2418	29583	2
2418	40600	2
2418	41879	2
2418	32668	2
2418	26855	2
2418	40901	2
2419	36372	2
2419	21023	2
2419	21094	1
2419	34116	1
2419	11630	1
2419	2203	1
2419	27101	1
2419	39457	1
2419	20835	1
2419	38028	1
2419	4366	1
2419	5838	1
2419	31983	1
2419	33219	1
2419	5407	1
2419	16374	1
2419	11218	1
2419	25088	1
2419	10556	1
2419	15959	1
2420	22334	2
2420	38458	2
2420	29999	2
2420	2742	2
2420	32245	2
2420	23366	1
2420	41441	1
2420	15296	1
2420	31629	1
2420	21477	1
2420	18581	1
2420	38568	1
2420	21693	1
2420	74	1
2420	21013	1
2420	25261	1
2420	5581	1
2420	20250	1
2420	28360	1
2420	9673	1
2421	20443	8
2421	18579	6
2421	30665	5
2421	8073	5
2421	28067	4
2421	14533	4
2421	27080	4
2421	33208	4
2421	31245	3
2421	38546	3
2421	34495	3
2421	19137	3
2421	36925	3
2421	14500	3
2421	5627	3
2421	19832	3
2421	24366	3
2421	15628	3
2421	28805	3
2421	20194	3
2422	16075	13
2422	31426	8
2422	10624	3
2422	24825	3
2422	3669	3
2422	14216	3
2422	34351	3
2422	22253	3
2422	28018	2
2422	43879	2
2422	32184	2
2422	26148	2
2422	11948	2
2422	35285	2
2422	18905	2
2422	42215	2
2422	11061	2
2422	24777	2
2422	21911	2
2422	8612	2
2423	852	18
2423	1368	17
2423	8697	12
2423	36925	12
2423	11593	10
2423	27375	9
2423	12456	7
2423	38528	5
2423	32592	5
2423	44092	4
2423	36071	4
2423	40065	4
2423	395	4
2423	43149	4
2423	31008	4
2423	15053	3
2423	8582	3
2423	14252	3
2423	32629	3
2423	42255	3
2424	36589	12
2424	14985	11
2424	13329	7
2424	21237	6
2424	21813	6
2424	28389	6
2424	20247	5
2424	39486	4
2424	14771	4
2424	23488	3
2424	6543	3
2424	32556	3
2424	14381	3
2424	7463	3
2424	20743	3
2424	15783	3
2424	8470	2
2424	42146	2
2424	32042	2
2424	3615	2
2425	8345	1
2425	36877	1
2425	15959	1
2425	15964	1
2425	7486	1
2425	19731	1
2425	6556	1
2425	41521	1
2425	40206	1
2425	21282	1
2425	19547	1
2426	21934	3
2426	1443	2
2426	15093	2
2426	17981	2
2426	8370	2
2426	11487	1
2426	4097	1
2426	39527	1
2426	32353	1
2426	9002	1
2426	14106	1
2426	13052	1
2426	22748	1
2426	9979	1
2426	13039	1
2426	39608	1
2426	12880	1
2426	671	1
2426	13178	1
2426	31954	1
2427	40115	10
2427	11988	8
2427	42084	6
2427	3080	5
2427	18270	5
2427	41102	4
2427	572	4
2427	21484	4
2427	4434	3
2427	41004	3
2427	19480	3
2427	42791	3
2427	27246	3
2427	22095	3
2427	43515	3
2427	39003	3
2427	21798	3
2427	23031	2
2427	42191	2
2427	8879	2
2428	11492	20
2428	4281	15
2428	33567	14
2428	42839	12
2428	29631	11
2428	23869	10
2428	3190	10
2428	16318	9
2428	7213	8
2428	379	8
2428	10217	7
2428	36260	7
2428	37660	6
2428	39694	6
2428	16111	6
2428	7243	6
2428	26332	5
2428	13510	5
2428	15769	5
2428	28323	5
2429	1176	4
2429	16605	3
2429	42498	2
2429	26501	2
2429	10699	2
2429	23781	2
2429	43435	2
2429	41193	2
2429	43222	2
2429	41650	2
2429	28426	2
2429	15484	2
2429	35736	2
2429	19863	2
2429	14476	2
2429	37736	2
2429	24027	2
2429	18199	2
2429	264	2
2429	18665	2
2430	23698	5
2430	29588	5
2430	5831	4
2430	14719	3
2430	6686	3
2430	38460	3
2430	31411	3
2430	21529	2
2430	2233	2
2430	15141	2
2430	22174	2
2430	11418	2
2430	39535	2
2430	12925	2
2430	41401	2
2430	5425	2
2430	40626	2
2430	29196	2
2430	16557	2
2430	9385	1
2431	38540	5
2431	39371	4
2431	25315	4
2431	35785	4
2431	16341	4
2431	6170	4
2431	35068	4
2431	11804	3
2431	5156	3
2431	11203	3
2431	31073	3
2431	40354	3
2431	43538	3
2431	25265	3
2431	15093	3
2431	24795	3
2431	16581	3
2431	19954	3
2431	36298	3
2431	3659	2
2432	18710	1
2432	8327	1
2432	239	1
2432	11192	1
2432	38932	1
2432	6352	1
2432	33579	1
2432	27550	1
2433	40175	25
2433	4001	22
2433	28600	19
2433	34269	18
2433	18706	15
2433	21410	14
2433	8053	12
2433	35778	12
2433	23905	12
2433	34899	11
2433	22183	8
2433	17240	8
2433	21640	7
2433	5348	7
2433	34581	7
2433	12323	7
2433	3033	6
2433	38364	6
2433	11554	6
2433	36720	6
2434	30598	16
2434	25432	11
2434	26516	9
2434	22104	9
2434	4991	8
2434	43388	8
2434	3424	8
2434	13288	8
2434	13757	8
2434	22611	7
2434	37049	7
2434	35467	7
2434	26240	7
2434	30380	7
2434	27400	6
2434	16886	6
2434	41058	6
2434	30371	6
2434	22389	6
2434	22715	6
2435	3157	9
2435	25510	5
2435	23821	5
2435	9723	4
2435	30345	4
2435	9924	4
2435	31835	4
2435	31538	3
2435	5139	3
2435	43451	3
2435	31181	3
2435	19241	3
2435	15458	2
2435	38195	2
2435	22285	2
2435	15345	2
2435	19247	2
2435	5969	2
2435	30060	2
2435	3214	2
2436	34031	4
2436	23263	4
2436	9723	3
2436	38492	2
2436	2815	2
2436	3878	2
2436	41096	2
2436	26668	2
2436	25884	2
2436	1690	2
2436	39307	2
2436	42402	2
2436	23320	2
2436	188	2
2436	12494	2
2436	4875	2
2436	43841	2
2436	7631	2
2436	38725	2
2436	43613	2
2437	1540	23
2437	23905	20
2437	21474	14
2437	2800	11
2437	7923	9
2437	12668	7
2437	37278	7
2437	31643	6
2437	41286	6
2437	33295	6
2437	35892	5
2437	13563	5
2437	35615	5
2437	33139	5
2437	25362	5
2437	16372	5
2437	34269	5
2437	9400	5
2437	39982	5
2437	29038	5
2438	36422	11
2438	3369	9
2438	19453	9
2438	40096	7
2438	10129	6
2438	34739	5
2438	19987	5
2438	817	4
2438	15971	4
2438	34733	4
2438	7279	3
2438	10203	3
2438	1903	3
2438	15113	2
2438	20094	2
2438	28556	2
2438	1025	2
2438	15529	2
2438	18541	2
2438	31772	2
2439	9425	10
2439	10757	10
2439	27153	10
2439	35439	9
2439	13300	8
2439	40889	8
2439	16926	7
2439	25910	6
2439	29413	6
2439	9293	6
2439	15227	5
2439	34182	5
2439	24726	5
2439	41593	5
2439	42233	5
2439	5243	5
2439	38530	5
2439	41405	4
2439	6557	4
2439	5152	4
2440	30716	5
2440	38313	3
2440	13325	3
2440	19015	3
2440	39473	3
2440	43370	2
2440	9303	2
2440	40027	2
2440	7949	2
2440	11603	2
2440	17594	2
2440	39692	2
2440	3730	2
2440	25262	2
2440	31328	2
2440	31559	1
2440	41384	1
2440	7140	1
2440	16675	1
2440	42401	1
2441	24777	18
2441	34649	11
2441	24353	7
2441	29353	6
2441	25201	5
2441	24614	4
2441	34222	4
2441	9270	4
2441	22591	4
2441	40103	4
2441	32390	3
2441	22773	3
2441	17805	3
2441	6484	3
2441	25524	3
2441	20565	3
2441	2845	3
2441	25950	3
2441	41103	3
2441	12879	3
2442	9904	1
2442	8755	1
2443	38280	11
2443	29161	9
2443	32374	9
2443	34946	9
2443	37519	8
2443	28698	7
2443	10361	6
2443	33206	6
2443	23861	6
2443	9665	6
2443	25075	5
2443	36689	5
2443	14561	5
2443	29567	4
2443	4457	4
2443	25966	4
2443	22594	4
2443	9277	4
2443	18690	4
2443	27843	4
2444	852	16
2444	11593	13
2444	31362	9
2444	20885	6
2444	37059	6
2444	10019	5
2444	33663	5
2444	20176	5
2444	31008	5
2444	1368	5
2444	12456	5
2444	38528	4
2444	44092	4
2444	36071	4
2444	35879	4
2444	39348	4
2444	43149	4
2444	40065	3
2444	37833	3
2444	36038	3
2445	27469	3
2445	14273	2
2445	14210	2
2445	6371	2
2445	9045	2
2445	2308	2
2445	11811	2
2445	38942	2
2445	34695	2
2445	27422	2
2445	26870	1
2445	41190	1
2445	21094	1
2445	19094	1
2445	40086	1
2445	31368	1
2445	11561	1
2445	28588	1
2445	36560	1
2445	28034	1
2446	18710	2
2446	11773	2
2446	9927	1
2446	30325	1
2446	40710	1
2446	39900	1
2446	38189	1
2446	43703	1
2446	8167	1
2446	2956	1
2446	5834	1
2446	12841	1
2446	15849	1
2446	4782	1
2446	36363	1
2446	105	1
2446	9711	1
2446	28937	1
2446	15631	1
2446	14169	1
4223	30576	8
4223	24151	4
4223	36290	3
4223	12637	3
4223	30562	3
4223	28951	3
4223	828	2
4223	40497	2
4223	13364	2
4223	22725	2
4223	707	2
4223	18133	2
4223	28476	1
4223	21214	1
4223	12043	1
4223	36177	1
4223	40806	1
4223	29588	1
4223	12991	1
4223	6872	1
2448	32864	6
2448	29261	3
2448	20394	3
2448	15259	3
2448	5764	2
2448	1717	2
2448	25276	2
2448	23495	2
2448	33911	2
2448	39042	2
2448	6376	1
2448	7519	1
2448	22663	1
2448	31076	1
2448	7496	1
2448	27235	1
2448	26143	1
2448	35243	1
2448	25484	1
2448	22582	1
2449	29383	2
2449	22414	2
2449	43214	2
2449	20815	1
2449	42308	1
2449	2915	1
2449	37087	1
2449	16072	1
2449	25587	1
2449	39087	1
2449	6991	1
2449	35597	1
2449	15841	1
2449	36501	1
